,text,date,amusement_parks,ferris_wheels,water_parks,miniature_parks,baths_and_saunas,climbing,stadiums,winter_sports,natural_springs,water,nature_reserves,beaches,railway_stations,dams,mints,mineshafts,science_museums,churches,cathedrals,monasteries,synagogues,hindu_temples,mosques,archaeology,castles,fortified_towers,bunkers,military_museums,battlefields,war_graves,cemeteries,mausoleums,crypts,monuments,tumuluses,wall_painting,fountains,sculptures,gardens_and_parks,archaeological_museums,art_galleries,biographical_museums,history_museums,local_museums,national_museums,fashion_museums,planetariums,zoos,aquariums,skyscrapers,towers,historic_architecture,bridges
307,"Jestem entuzjastką kultury i sztuki, zafascynowaną różnorodnością wyrażeń artystycznych oraz historią poszczególnych miejsc. Moje zainteresowania skupiają się głównie na zwiedzaniu muzeów, galerii sztuki, a także na uczestnictwie w lokalnych wydarzeniach kulturalnych. Wolny czas najchętniej spędzam na eksploracji historycznych zabytków, odkrywając ich unikalne narracje i wpływ na rozwój społeczności.","Planuję intensywną podróż trwającą około dwóch tygodni, która rozpocznie się za miesiąc. Chcę w tym czasie zanurzyć się w atmosferze różnorodnych kultur, delektując się sztuką i historią, a także ucząc się o lokalnych tradycjach i zwyczajach.",2,3,2,2,2,1,2,1,3,3,2,2,3,2,3,2,4,4,4,3,3,3,3,4,4,3,2,4,3,3,3,3,2,3,2,2,3,4,3,4,5,3,5,3,5,3,2,2,2,2,3,4,3
308,"Jestem miłośniczką przygód i aktywności fizycznej, zawsze poszukującą miejsc, gdzie mogę doświadczyć adrenaliny i nowych wyzwań. Moje zainteresowania skupiają się głównie na aktywnym spędzaniu czasu, takim jak wspinaczka, sporty zimowe i wszelkie atrakcje oferujące dawkę emocji. Wolny czas najchętniej spędzam na świeżym powietrzu, eksplorując górskie szlaki i uczestnicząc w ekstremalnych sportach.","Planuję intensywny wyjazd trwający mniej niż tydzień, który rozpocznie się za dwa miesiące. Chcę w tym czasie skoncentrować się na aktywnościach outdoorowych, wspinaczce i odkrywaniu malowniczych terenów górskich.",3,2,1,2,2,5,3,5,2,3,4,1,2,1,1,2,1,2,1,1,1,1,1,2,3,3,2,3,4,3,2,2,1,2,1,1,2,1,3,2,1,1,3,2,2,1,1,2,1,2,3,3,2
309,"Jestem wielkim entuzjastą historii i architektury. Moje zainteresowania skupiają się głównie na zwiedzaniu zabytków, muzeów historycznych oraz miejsc związanych z dziedzictwem kulturowym. Lubię spędzać czas na kontemplacji i odkrywaniu fascynujących historii, które kryją się za poszczególnymi miejscami. Moje hobby to także fotografia, która pozwala mi uwieczniać piękno architektury i atmosferę odwiedzanych miejsc.","Planuję spokojną podróż trwającą około dziesięciu dni, która rozpocznie się za trzy miesiące. Chcę podczas tego czasu skupić się na poznawaniu kultury, tradycji i historii odwiedzanych miejsc, delektując się atmosferą i pięknem architektury.",2,3,1,2,1,1,2,1,3,3,4,1,3,2,2,2,4,5,5,4,3,2,2,4,5,4,2,4,3,4,3,3,2,3,1,1,3,4,4,4,3,3,5,4,5,2,2,2,1,2,4,5,4
310,"Jestem miłośnikiem sztuki i kultury, zafascynowanym różnorodnością świata. Moje zainteresowania skupiają się głównie na muzeach, galeriach sztuki i miejscach historycznych, gdzie mogę zgłębiać różne aspekty ludzkiej twórczości. Lubię spędzać czas na relaksie, korzystając z zielonych terenów miejskich, parków i ogrodów botanicznych. Podczas podróży staram się odkrywać unikalne kąty miejsc, które nie tylko dostarczają estetycznych wrażeń, ale także pozwalają zanurzyć się w lokalnej atmosferze.","Planuję wyjątkową podróż trwającą około dwóch tygodni, która rozpocznie się za cztery miesiące. Chcę w tym czasie eksplorować sztukę, historię i przyrodę, czerpiąc inspirację z różnorodności kulturowej odwiedzanych miejsc.",2,3,1,2,2,1,2,1,3,3,4,1,3,2,2,1,4,4,5,3,3,2,1,3,4,3,1,3,2,3,3,2,1,4,1,4,3,5,4,3,5,2,5,3,4,2,1,2,1,3,4,5,3
311,"Jestem pasjonatem historii naturalnej i przygód na świeżym powietrzu. Moje hobby obejmuje eksplorację parków narodowych, górskie wędrówki i nurkowanie. Wolny czas najchętniej spędzam w otoczeniu dzikiej przyrody, obserwując różnorodność fauny i flory. Interesują mnie także obiekty archeologiczne i miejsca, które ukazują bogactwo historii ludzkości. Preferuję aktywne formy spędzania czasu, szczególnie te związane z przyrodą.","Planuję intensywną przygodową podróż trwającą około trzech tygodni, rozpoczynając ją w ciągu najbliższego półrocza. Chcę odkrywać dzikie obszary, zagłębiać się w historię i doświadczać różnorodności przyrody.",1,2,1,1,2,4,1,3,3,4,5,2,2,1,1,2,3,1,1,2,1,1,1,4,3,3,2,4,3,4,2,2,1,3,1,1,2,3,2,4,1,2,3,2,3,1,1,3,3,1,2,3,2
312,"Jestem miłośnikiem sztuki i kultury. Interesuje mnie historia, zwłaszcza architektura i tradycje lokalne. Moje hobby to zwiedzanie muzeów, galerii sztuki oraz eksploracja zabytkowych miejsc. Wolny czas najchętniej spędzam na spacerach po zabytkowych dzielnicach, próbując lokalnych specjałów kulinarnych i ucząc się o miejscowej historii. Preferuję bardziej bierne formy spędzania czasu, takie jak zwiedzanie zabytków i uczestnictwo w wydarzeniach kulturalnych.","Planuję krótką wycieczkę trwającą mniej niż tydzień w ciągu najbliższych kilku miesięcy, aby skoncentrować się na intensywnym doświadczeniu kultury i historii danego miejsca.",1,3,1,2,2,1,2,1,2,3,2,1,3,1,2,1,4,4,4,3,3,2,2,3,4,3,2,4,3,4,3,3,2,3,2,2,2,3,3,4,5,3,4,4,5,3,2,1,1,3,4,4,3
313,"Jestem aktywnym turystą, uwielbiam przyrodę i sport. Moje hobby to wspinaczka, pływanie i wszelkiego rodzaju sporty ekstremalne. Wolny czas najchętniej spędzam na świeżym powietrzu, odkrywając nowe szlaki w górach i nad jeziorami. Interesuje mnie również historia, zwłaszcza obiekty archeologiczne. Preferuję aktywne formy spędzania czasu, takie jak wspinaczka, rower czy narciarstwo.","Planuję dłuższą wycieczkę trwającą około dwóch tygodni w okresie zimowym, aby skorzystać z atrakcji sportów zimowych oraz odkryć malownicze krajobrazy górskie. Wizyta odbędzie się na początku przyszłego roku.",2,3,2,1,3,5,3,5,2,4,5,1,3,2,1,2,3,2,2,1,1,1,1,4,4,3,4,3,4,3,2,2,1,3,2,1,2,2,3,4,2,1,3,3,3,1,2,2,2,3,4,3,3
314,"Jestem miłośnikiem kultury i historii. Moje hobby to zwiedzanie muzeów, galerii sztuki i eksploracja miejsc o bogatej historii. Wolny czas najchętniej spędzam na odkrywaniu zabytków i miejsc, które kryją fascynujące opowieści. Interesuję się również architekturą i lokalną kuchnią.","Planuję krótką wycieczkę trwającą mniej niż tydzień, na przełomie wiosny i lata, aby cieszyć się piękną pogodą i uczestniczyć w lokalnych festiwalach kulturalnych.",2,3,1,2,1,1,2,1,3,4,4,2,3,2,2,2,4,4,5,3,4,2,2,4,5,4,3,4,3,3,3,3,2,4,2,3,3,4,4,5,5,3,5,4,5,2,2,2,3,3,4,5,4
315,"Jestem pasjonatem przyrody i aktywnego wypoczynku. Moje hobby to wspinaczka górska, nurkowanie oraz odkrywanie parków narodowych. Wolny czas najchętniej spędzam na świeżym powietrzu, zdobywając szczyty gór czy nurkując w kolorowych rafach koralowych. Interesuję się również historią naturalną i ekologią.","Planuję wyjątkową wycieczkę trwającą około 10 dni w okresie letnim, aby maksymalnie korzystać z dobrej pogody i możliwości eksploracji przyrody.",2,1,4,2,3,5,1,1,4,5,5,3,2,3,1,2,3,1,1,1,1,2,1,3,3,4,4,3,2,2,2,1,1,3,2,1,2,3,3,4,2,1,3,3,4,1,2,4,4,1,3,4,3
316,"Jestem miłośnikiem historii i sztuki. Moje zainteresowania skupiają się głównie wokół eksploracji dziedzictwa kulturowego i artystycznego. Wolny czas najchętniej spędzam w muzeach, galeriach sztuki oraz przy zwiedzaniu zabytkowych miejsc.","Planuję krótką wycieczkę trwającą około 5 dni, aby skoncentrować się na intensywnym zwiedzaniu i poznawaniu kulturowych atrakcji.",1,2,1,1,1,1,2,1,2,2,1,1,3,1,3,2,4,5,5,4,4,1,1,3,4,3,1,3,2,3,3,2,2,2,1,1,1,2,2,4,5,2,4,3,4,2,2,1,1,2,3,4,3
317,"Jestem aktywnym turystą, który uwielbia przyrodę i sport. Moje hobby to wspinaczka górska i aktywności wodne. Wolny czas najchętniej spędzam na świeżym powietrzu, odkrywając nowe szlaki i trasy.","Planuję wyjątkową wycieczkę trwającą 10 dni, aby mieć wystarczająco czasu na intensywne doświadczanie przyrody i aktywności sportowe.",3,2,4,2,4,5,3,5,3,5,5,4,2,3,1,2,3,1,2,2,1,1,1,3,4,3,3,4,3,4,3,2,1,2,1,1,2,2,4,4,2,3,4,3,4,2,2,4,4,3,4,3,3
318,"Jestem miłośnikiem kultury i historii. Moje zainteresowania to zwiedzanie muzeów, obiektów historycznych i miejsc o dużej wartości kulturowej. Wolny czas najchętniej spędzam na odkrywaniu ciekawych faktów z przeszłości i poznawaniu różnych tradycji.","Planuję krótką wycieczkę trwającą około 5 dni, aby skupić się głównie na zwiedzaniu zabytków i muzeów.",1,2,1,2,1,2,1,1,2,3,2,1,3,2,2,3,4,4,4,3,4,3,3,4,4,3,2,4,3,4,3,2,1,3,1,2,2,3,3,4,4,3,4,3,4,3,1,1,2,1,3,4,3
319,"Jestem entuzjastą przyrody i aktywnego wypoczynku. Moje hobby to sporty ekstremalne i wszelkie formy rekreacji na świeżym powietrzu. Wolny czas najchętniej spędzam na wspinaczce górskiej, nurkowaniu i odkrywaniu nowych szlaków rowerowych.","Planuję intensywną wycieczkę trwającą około 7 dni, aby maksymalnie wykorzystać czas na aktywności outdoorowe.",2,1,3,1,2,5,2,4,1,4,5,1,2,3,1,2,1,1,1,1,1,1,1,2,3,4,3,2,3,2,2,1,1,3,2,1,2,1,3,2,1,1,2,1,2,1,1,3,4,2,4,2,3
320,"Jestem miłośnikiem historii i kultury. Moje hobby to zwiedzanie muzeów, historycznych miejsc oraz uczestnictwo w lokalnych wydarzeniach artystycznych. Wolny czas najchętniej spędzam na czytaniu i fotografowaniu.","Planuję spokojną wycieczkę trwającą około 5 dni, aby w pełni delektować się zabytkami i atmosferą miejsc, które odwiedzę.",1,2,1,2,1,2,1,1,2,3,4,2,3,2,3,3,4,5,4,3,4,2,2,4,5,4,3,4,3,3,3,4,3,4,3,2,2,3,4,4,5,3,5,4,5,2,2,2,2,1,3,5,4
321,"Jestem aktywnym turystą z zamiłowaniem do przygód. Interesuję się sportami ekstremalnymi i aktywnym wypoczynkiem na świeżym powietrzu. Moje hobby to wspinaczka górska, nurkowanie oraz eksploracja nieznanych szlaków.","Planuję intensywną wycieczkę trwającą około 4 dni, aby maksymalnie wykorzystać czas na aktywność i odkrywanie nowych miejsc.",3,2,4,2,3,5,3,5,3,4,5,3,2,2,1,2,2,1,1,2,1,2,1,3,4,4,4,3,4,4,3,3,4,3,3,2,2,2,3,3,2,2,4,3,4,1,1,2,2,4,4,4,3
322,"Jestem turystą z zamiłowaniem do historii i kultury. Moje hobby to zwiedzanie muzeów, galerii sztuki oraz miejsc o bogatej historii. Cenię sobie spokojne tempo podróży, dobre jedzenie i piękne krajobrazy.","Planuję dłuższą wycieczkę trwającą około 10 dni, aby móc zanurzyć się w kulturę i historię odwiedzanych miejsc.",2,3,2,3,3,1,2,1,2,3,4,2,4,3,3,2,4,5,5,4,4,3,3,4,5,4,2,4,3,4,3,4,3,3,3,2,3,3,4,5,5,3,5,4,5,2,2,3,3,2,3,5,4
323,"Jestem osobą energiczną i zainteresowaną aktywnym trybem życia. Moje hobby to sport, zwiedzanie miejsc pełnych adrenaliny i dobrej zabawy. Wolę dynamiczne atrakcje i różnorodność w programie podróży.","Planuję krótką, intensywną wycieczkę trwającą około 4 dni, aby maksymalnie wykorzystać czas na przygodę i rozrywkę.",5,4,5,3,4,5,4,3,3,4,3,4,2,3,2,3,3,2,2,2,2,3,2,3,4,4,3,3,4,3,2,2,2,3,2,4,3,3,4,3,3,2,3,3,3,2,2,4,4,3,4,3,4
324,"Jestem osobą spokojną, interesują mnie głównie kulturalne i historyczne atrakcje. Moje hobby to czytanie, zwiedzanie muzeów i delektowanie się lokalną kuchnią. Preferuję bierne formy spędzania czasu i cenię sobie relaksującą atmosferę.","Planuję dłuższy pobyt, trwający około 10 dni, aby w pełni zanurzyć się w kulturę i historię miejsca, które odwiedzam.",2,3,2,3,3,2,2,2,3,3,4,3,4,3,3,3,5,5,5,4,4,3,3,4,5,4,3,4,4,4,3,4,3,4,3,2,3,4,3,5,5,4,5,4,5,3,2,2,3,3,4,5,4
325,"Jestem osobą energiczną i pełną życia. Moje zainteresowania skupiają się głównie wokół aktywności fizycznych i przygód. Uwielbiam sport, zwłaszcza ekstremalne, oraz wszelkiego rodzaju atrakcje adrenaliny. Wolę aktywne formy spędzania czasu i poszukiwanie nowych, ekscytujących doświadczeń.","Planuję krótki, intensywny wyjazd trwający około 4 dni, aby w pełni wykorzystać czas na aktywności i przygody.",4,3,5,3,4,5,4,5,2,4,3,3,2,3,2,3,2,2,2,2,2,2,2,3,4,4,4,3,4,3,2,3,4,3,2,3,4,3,3,2,3,2,3,2,3,2,2,4,4,3,4,3,4
326,"Jestem osobą o zrównoważonych zainteresowaniach. Lubię zarówno aktywne formy spędzania czasu, jak i chwile relaksu. Moje hobby obejmują czytanie, podróże oraz eksplorację kultury i historii miejsc, które odwiedzam. W wolnym czasie cenię sobie zarówno spokojne spacery po przyrodzie, jak i wieczory spędzone przy dobrej książce czy filmie. Lubię próbować lokalnych potraw podczas podróży.","Planuję dłuższy pobyt trwający około 10 dni, aby móc zanurzyć się w atmosferę odwiedzanych miejsc, delektować się lokalną kuchnią i zebrać niezapomniane wspomnienia.",3,4,3,2,4,2,3,2,3,4,5,4,4,3,2,3,4,5,5,3,4,3,3,4,5,4,2,4,3,4,3,4,3,3,2,4,3,3,5,4,4,3,5,4,5,2,3,4,4,4,5,5,4
327,"Jestem osobą o wielkich zamiłowaniach do kultury i sztuki. Uwielbiam spędzać czas na zwiedzaniu muzeów, galerii sztuki oraz uczestniczeniu w wydarzeniach kulturalnych. Cenię sobie również podróże, zwłaszcza te, które pozwalają mi odkrywać fascynujące miejsca o bogatej historii i architekturze. W czasie wolnym często sięgam po dobre książki i lubię spróbować lokalnych specjałów kulinarnych.","Planuję krótką wizytę trwającą około 5 dni, aby skoncentrować się na intensywnym doświadczaniu kulturalnych atrakcji danego miejsca oraz spróbowaniu lokalnych smakołyków.",3,4,2,2,3,2,3,2,3,3,4,3,4,2,3,3,5,4,4,3,4,2,2,4,4,3,1,4,3,4,3,3,2,4,1,4,3,4,4,4,5,3,5,4,5,3,3,3,3,4,4,5,4
328,"Jestem osobą pełną energii, uwielbiam aktywność fizyczną i otaczanie się przyrodą. Najbardziej relaksuje mnie spędzanie czasu na świeżym powietrzu, zwłaszcza w parkach, na plażach i przy wodospadach. Interesuję się sportami wodnymi i wszelkimi formami rekreacji na świeżym powietrzu. Ponadto, uwielbiam próbować nowych smaków, zwłaszcza lokalnych potraw kulinarnych.","Planuję wydłużony pobyt trwający około 10 dni, aby móc maksymalnie korzystać z różnorodności przyrody, aktywności sportowych oraz lokalnej kuchni danego miejsca.",3,2,4,2,4,3,2,1,3,5,5,5,3,2,2,3,2,3,2,1,2,3,2,4,3,2,1,2,3,3,3,2,1,4,1,3,2,3,4,3,2,2,3,3,3,2,1,4,4,3,4,3,4
329,"Jestem osobą spokojną i kulturalną, uwielbiam odkrywać tajemnice historii oraz delektować się atmosferą kultury danego miejsca. Interesuje mnie sztuka, literatura i lokalna kuchnia. Cenię sobie również czas spędzony na relaksie, zwiedzanie muzeów i spacerowanie po zabytkowych uliczkach to dla mnie idealna forma spędzania czasu.","Planuję krótszy pobyt trwający około 5 dni, aby skoncentrować się głównie na zwiedzaniu zabytków, muzeów i lokalnych miejsc kulturalnych.",2,3,2,3,3,1,2,1,2,3,3,2,4,1,2,3,4,4,4,3,4,3,4,4,4,3,1,4,3,3,3,3,2,4,2,2,3,4,3,4,4,3,4,3,4,3,2,2,2,2,3,4,3
330,"Jestem osobą energiczną, uwielbiam aktywny wypoczynek i nowe wyzwania. Fascynuje mnie przyroda, dlatego najbardziej cenię sobie miejsca oferujące piękne widoki, górskie szlaki, a także atrakcje związane z ekstremalnymi sportami. Interesuję się historią, ale przede wszystkim szukam przygód, które dostarczą mi adrenaliny i niezapomnianych doświadczeń.","Planuję wyjazd na około 7 dni, aby mieć czas na intensywne przeżycie przygód i zwiedzanie różnorodnych miejsc. Zależy mi na dynamicznym spędzeniu czasu.",4,3,2,2,3,5,4,5,2,4,5,3,3,2,2,4,3,2,2,2,2,3,2,4,4,4,4,4,5,4,2,3,3,4,3,3,2,3,3,4,3,2,3,2,3,2,3,2,2,3,4,2,3
331,"Jestem osobą spokojną, uwielbiam delektować się pięknem otaczającego mnie świata. Przyciągają mnie miejsca pełne historii, kultury i sztuki. Lubię spędzać czas na refleksji i odkrywaniu unikalnych miejsc, które oferują wyjątkowe doznania estetyczne i duchowe.","Planuję wyjazd na około 10 dni, aby mieć czas na głębsze zanurzenie się w atmosferę odwiedzanych miejsc. Zależy mi na spokojnym i uważnym odkrywaniu kultury oraz piękna otaczającej przyrody.",2,3,2,3,3,2,3,2,4,4,5,4,4,3,2,3,4,5,5,4,3,3,3,5,5,4,3,4,4,4,3,4,4,5,3,4,4,5,4,5,5,3,5,4,5,3,4,3,3,4,5,5,4
332,"Jestem osobą o energicznym podejściu do podróży. Lubię aktywność fizyczną i poszukiwanie przygód. Moje wyjazdy są pełne dynamiki, staram się w jak największym stopniu wykorzystać czas na różnorodne doświadczenia, od sportowych po kulturalne.","Planuję krótsze wyjazdy, około 5-7 dni, aby maksymalnie skoncentrować się na intensywnym przeżyciu danego miejsca. Wybieram bardziej zróżnicowane trasy, które pozwalają mi na aktywne zwiedzanie i uczestnictwo w lokalnych wydarzeniach.",4,3,4,3,4,5,4,3,3,4,5,4,3,4,2,3,3,4,4,3,3,3,2,4,4,3,3,3,4,3,3,4,3,4,3,4,4,4,3,4,4,3,4,4,4,3,3,4,4,4,4,4,4
333,"Jestem osobą, która ceni spokój i relaks podczas podróży. Preferuję miejsca o malowniczych krajobrazach i atmosferze sprzyjającej wyciszeniu. Moje podróże są bardziej zorientowane na odkrywanie przyrody i kultury lokalnej, z dala od zgiełku miejskiego.","Preferuję dłuższe wyjazdy, trwające około 10-14 dni, aby móc bardziej wgłębić się w lokalną atmosferę i zwyczaje. Wybieram spokojniejsze trasy, pozwalające na wolniejsze tempo podróży i głębsze zanurzenie się w danym miejscu.",2,3,2,3,3,2,2,2,4,4,5,4,3,3,2,3,3,4,4,3,3,3,2,4,4,3,3,3,4,3,3,4,3,4,3,4,4,4,4,4,4,3,4,4,4,3,3,4,4,2,4,4,4
334,"Jestem pasjonatem podróży, który uwielbia aktywny tryb życia i odkrywanie nowych miejsc. Podczas podróży staram się w pełni wykorzystać czas, eksplorując zarówno zabytki historyczne, jak i nowoczesne atrakcje. Lubię również aktywności sportowe i miejsca, które oferują różnorodne rozrywki.","Wolę krótsze, intensywne wyjazdy trwające od 5 do 7 dni, aby zobaczyć jak najwięcej miejsc w krótkim czasie. Planuję moje podróże tak, aby każdy dzień był wypełniony różnorodnymi atrakcjami i aktywnościami.",4,4,3,3,4,4,3,3,3,4,5,4,3,3,3,4,4,4,4,3,3,3,3,4,4,4,3,4,4,3,3,4,3,4,3,4,4,4,4,4,4,3,4,4,4,3,3,4,4,3,4,4,4
335,"Jestem osobą, która ceni spokojne podróże, skupiające się na relaksie i odkrywaniu kultury lokalnej. Podczas wyjazdów staram się zanurzyć w autentycznym życiu danego miejsca, próbując lokalnej kuchni i ucząc się o miejscowej historii oraz tradycjach.","Preferuję dłuższe wyjazdy trwające od 10 do 14 dni, dające mi czas na głębsze poznanie danego obszaru. Lubię podróże zrównoważone, gdzie mogę znaleźć równowagę między zwiedzaniem a odpoczynkiem.",3,3,2,2,3,2,2,2,3,4,5,4,3,3,2,3,3,4,4,3,3,3,2,4,4,4,2,3,3,2,3,4,2,4,2,4,3,4,4,4,4,3,4,4,4,3,2,4,4,2,4,4,4
336,"Jestem podróżnikiem, który kocha przygodę i aktywność. Poszukuję miejsc oferujących wiele możliwości do aktywnego spędzania czasu, zarówno na świeżym powietrzu, jak i w dynamicznych, pełnych życia miejscach.","Preferuję krótsze wyjazdy trwające od 5 do 7 dni, pozwalające mi skoncentrować się na intensywnym doświadczeniu danego obszaru. Lubię podróże pełne energii, gdzie mogę aktywnie uczestniczyć we wszystkim, co miejsce ma do zaoferowania.",4,3,3,2,4,5,3,4,3,4,5,3,4,3,2,4,3,3,2,2,2,3,2,4,4,3,3,4,4,3,2,3,2,4,3,3,2,3,3,4,4,3,4,3,4,2,3,4,4,3,4,3,4
337,"Jestem podróżnikiem, który ceni spokój i harmonię. Podróżuję, aby odkrywać piękno natury, kultury i historii. Preferuję miejsca, gdzie mogę zrelaksować się, delektując się atmosferą i pięknem otoczenia.","Preferuję dłuższe wyjazdy, trwające od 10 do 14 dni. Lubię poświęcić więcej czasu na poznanie kultury i historii miejsca, w którym się znajduję. Wolę spokojne tempo podróży.",2,3,2,3,4,2,3,2,4,4,5,3,3,4,3,3,4,4,5,4,3,3,3,5,5,4,2,4,3,4,3,4,3,4,3,3,4,4,5,5,5,4,5,4,5,3,4,3,3,3,4,5,4
338,"Jestem pasjonatem podróży, zawsze poszukującym nowych i ekscytujących doświadczeń. Lubię łączyć przygodę z kulturą, smakować lokalne jedzenie i poznawać fascynujących ludzi. Mój ideał to dynamiczne podróże, pełne różnorodności i inspiracji.","Preferuję zróżnicowane podróże, zarówno krótkie weekendowe wypadki, jak i dłuższe wyjazdy trwające od 7 do 10 dni. Lubię elastyczność w planowaniu i otwartość na spontaniczne przygody.",4,5,4,3,4,4,3,3,4,5,5,5,4,3,3,3,5,4,4,3,4,3,3,5,5,4,3,4,3,4,3,4,3,4,3,4,4,4,4,5,5,4,5,4,5,4,4,4,4,4,5,5,4
339,"Jestem osobą, która uwielbia spokojne podróże, gdzie mogę zanurzyć się w naturze i cieszyć się pięknem otaczającego świata. Kładę nacisk na miejsca o malowniczych krajobrazach, z dala od zgiełku miejskiego. Kultura lokalna, tradycyjne jedzenie i spokojne spacery są dla mnie kluczowymi elementami każdej podróży.","Preferuję dłuższe wyjazdy trwające od 10 do 14 dni, dające mi czas na głębsze zanurzenie się w lokalną atmosferę. Unikam zbyt intensywnego planowania, pozostawiając miejsce na niezaplanowane odkrycia.",2,3,2,3,2,3,2,2,3,5,5,4,3,3,2,2,3,4,4,3,3,2,2,4,5,4,2,3,2,3,2,3,2,3,2,3,3,3,4,4,4,3,4,3,4,3,2,3,3,2,4,4,4
340,"Jestem osobą o różnorodnych zainteresowaniach podczas podróży. Cenię zarówno piękno przyrody, jak i bogactwo kulturowe miejsc, które odwiedzam. Lubię aktywnie spędzać czas, eksplorując zarówno zabytki historyczne, jak i nowoczesne atrakcje.","Preferuję krótsze wypady, trwające od 5 do 7 dni. Planowanie podróży jest dla mnie ważne, ale lubię też zostawić miejsce na spontaniczne odkrycia. Ważne jest dla mnie znalezienie równowagi między zwiedzaniem a relaksem.",4,3,3,4,3,4,3,2,3,4,5,4,4,3,3,3,4,4,4,3,3,3,3,4,4,4,3,4,3,3,3,4,3,4,3,4,4,4,4,4,5,4,5,4,5,4,3,4,4,3,4,4,4
